n1,n2,lpt,mx
2.345390269,1.781518265,1.721153222,no
2.587251088,2.116403824,3.18554042,no
2.983968961,2.575782171,2.64347571,no
1.954176196,2.14041413,2.165709998,no
2.73282401,1.208784193,1.754581655,no
2.519837766,1.440139061,2.863823942,no
2.668946194,2.972081661,2.104971852,no
1.647585841,2.709469055,2.390615916,no
2.477068877,1.776497376,2.118555408,no
2.721907729,2.14365044,2.617189271,no
1.79870425,1.943113062,2.073079492,no
2.690176271,1.950260229,1.756194555,no
2.596196256,2.19847583,2.222275872,no
1.896669056,2.265713183,1.965378328,no
1.693331036,1.855426828,2.19687694,no
1.488819587,2.066678763,2.276479342,no
2.082910065,2.086208975,2.503081232,no
2.009430538,1.924555226,2.57017976,no
2.217257991,1.937417591,2.864501565,no
2.537616244,1.747113021,1.848774028,no
2.709459045,2.616258644,1.71644087,no
3.397090035,2.228981369,2.148479832,no
1.974224581,2.393585217,1.95021312,no
2.091159585,2.486852799,2.753343085,no
2.050926499,1.900989448,2.481331957,no
2.705821486,2.532538211,2.32968963,no
2.135243541,2.410548805,2.150891879,no
2.436164846,2.145180785,2.430796333,no
2.245598475,2.393293528,2.219383975,no
2.091054757,2.412088028,2.246684568,no
2.573764321,2.836150315,2.514682908,no
2.97854073,2.500285302,2.579910515,no
2.366373033,2.586307026,2.277685736,no
2.178493392,1.865013738,2.842516556,no
2.310146358,2.575712812,2.534989618,no
2.095943867,2.298172973,2.661225179,no
2.900433333,2.283126153,1.91593428,no
2.397073149,2.396206773,2.527877856,no
2.48315637,2.70889381,2.181428171,no
2.681420888,2.155307853,2.038399233,no
2.881685104,2.195703485,2.0265753,no
2.327896749,2.951848848,2.043228716,no
2.078147161,1.962487106,1.472744517,no
2.464158109,2.025637565,2.631010549,no
1.867810782,2.918494611,1.916504666,no
1.864107607,2.020459134,2.476658378,no
3.146259609,2.693400604,1.961665798,no
2.016988566,2.535177515,2.142955538,no
2.049284736,2.239871791,2.181221803,no
1.873123038,1.815844716,2.838096053,no
2.106384838,3.171966378,2.790669513,no
2.683985218,2.387877735,2.982846155,no
2.210476654,2.485082339,1.74164955,no
2.796283557,1.959741192,2.790511027,no
2.837123112,2.479579105,2.607391561,no
1.722028075,2.427807774,1.938389853,no
2.586504621,2.520257718,2.377425307,no
2.089221827,2.379770321,2.362859311,no
2.752526789,2.31939307,2.460426075,no
2.524916605,2.535035083,1.939819825,no
1.992227614,2.406389939,2.250498097,no
2.527789875,2.909089332,2.215949188,no
1.984612229,1.825814546,3.255727817,no
2.553397518,2.119734912,2.543613222,no
2.482849524,1.879190801,2.050244178,no
1.309157992,2.381842987,2.008779045,no
2.684092389,2.060629273,1.518402085,no
2.092342408,2.57970391,2.276725039,no
2.205399361,2.446971288,2.349602452,no
2.209625893,2.373342763,2.75031935,no
2.059847233,2.001360318,2.526305753,no
2.158627988,1.917270878,1.914518879,no
1.515339518,2.143691907,2.347581452,no
2.565646326,3.005225147,2.39647232,no
3.14868317,2.238441642,2.316397599,no
2.104200391,1.943599895,1.520575108,no
2.735501635,1.870303697,2.553811179,no
2.073995066,2.44510524,2.197053495,no
2.031242822,1.300569161,2.575112799,no
2.532760564,1.694382123,2.628219018,no
2.350326842,2.475849921,2.303883819,no
1.077964667,2.296375469,2.133425629,no
2.368503843,2.224065233,2.393714329,no
2.201440051,2.742164447,2.221917623,no
2.280380587,2.946138368,2.279073225,no
2.523080771,2.114427058,2.008093437,no
3.036611271,2.647557332,2.632698484,no
2.274788768,1.753806156,2.599584776,no
1.976878957,2.183381811,2.998987293,no
2.029545334,2.432324106,2.088292903,no
2.043655313,2.363132559,1.678122447,no
1.182333326,2.400568532,2.282467265,no
1.846496606,2.373988646,1.916585523,no
2.140630078,2.609339851,1.861788864,no
2.384343202,1.990960046,2.64039306,no
2.135871645,2.599199648,1.361549022,no
2.321758269,2.240444896,2.641174466,no
1.488599996,2.601583487,2.216045352,no
2.018357515,2.442791011,1.487154822,no
2.42156092,2.188386667,2.900745371,no
1.890457104,2.495674357,3.101490988,no
2.367842285,2.150829737,2.631528023,no
2.134858288,2.22429649,2.171150176,no
1.878545048,2.341318432,2.300092287,no
2.337661753,2.328781771,2.478699112,no
2.141862352,3.116842856,2.77032686,no
2.46188146,2.102563206,2.902716224,no
2.811727043,2.602324101,2.52614573,no
1.856349486,2.154644966,2.005252152,no
2.2909688,2.701650443,1.754632998,no
2.561613217,2.082883688,2.371417845,no
2.372460137,1.89939775,2.503290827,no
1.755355325,2.165190996,2.669648866,no
2.617643673,2.359015918,1.400301451,no
2.287624345,2.324973206,2.291021555,no
1.924918447,1.521791607,2.142223292,no
1.925973486,2.393464577,2.804231521,no
2.654755019,2.003908811,1.928827301,no
1.690374005,2.078477588,2.616246333,no
2.265378177,3.114043249,1.748055186,no
3.109267366,2.754825037,2.644704412,no
2.581449737,2.15834635,2.193709321,no
2.242915646,2.380196367,2.093948305,no
2.173367779,1.727814343,1.436406551,no
2.891405977,2.039096381,2.768655789,no
2.348722729,2.667349721,2.380041849,no
2.163647142,2.55147057,2.315978376,no
2.222524045,2.900467007,2.202083823,no
3.04825763,1.454429308,1.86759642,no
2.075870065,2.526442703,2.723882148,no
2.634623342,2.404697236,2.705926427,no
2.584412234,2.022786257,2.320998545,no
2.723132239,2.742916927,1.837685357,no
2.391290094,2.840904391,1.612693605,no
2.440455324,2.083655747,1.883405511,no
1.689098696,2.589445189,2.313473028,no
2.564369786,2.098944714,2.861224167,no
3.019523991,2.296405269,2.464971445,no
2.70055866,2.39957963,3.108763695,no
2.212514029,2.737918119,2.275791071,no
2.082971004,2.064028507,1.94702855,no
2.59778168,2.8289086,1.722202365,no
2.047648739,2.35110075,2.38269954,no
1.820324741,1.985004366,2.521444232,no
1.899994697,2.986765733,2.222699646,no
2.172325374,2.379098941,2.9608636,no
2.920802471,2.186438028,2.611575343,no
1.52180712,2.661147443,2.46301796,no
2.29564664,2.093893234,2.390908937,no
2.526331503,3.473427099,2.710437146,no
2.771864571,2.332557712,2.507286028,no
1.989133539,2.50079872,1.43361073,no
1.880135688,2.266058288,2.772564764,no
2.123625153,2.134350682,2.450796244,no
3.264404806,2.362662893,1.703971233,no
2.267475854,2.879861034,2.915422299,no
2.524991701,2.316769469,2.560753059,no
1.406390339,2.389312511,2.32668529,no
2.833945904,2.638265738,2.026136839,no
2.272092258,2.63019369,1.990433159,no
2.301443607,2.140394799,2.652971197,no
2.204267745,2.196616384,2.369404048,no
2.127730671,2.096527082,2.615883064,no
2.120371139,2.156594543,2.636288516,no
2.328092261,2.40609004,1.422020251,no
2.557640673,2.178021078,1.892050358,no
2.393182209,2.292458669,2.26517486,no
2.735440179,2.464916052,2.464799568,no
2.842040635,1.86639035,2.818974846,no
2.29893293,2.071214874,2.479457025,no
2.82642061,2.19271208,1.726042144,no
2.523908299,3.019439466,1.933908736,no
2.79648393,2.287572329,1.797216296,no
2.414974644,2.714760448,2.397214623,no
1.85248163,2.008421197,1.763999826,no
2.869211881,2.43327797,2.406872244,no
1.777941594,1.636130675,2.473622442,no
2.235578072,2.125477554,2.027960187,no
2.096937371,2.224270712,2.32396362,no
2.890507143,3.007485089,2.377666423,no
2.982899853,2.620009629,2.096997106,no
2.667252525,1.883643745,1.706567503,no
2.349183272,3.555354645,1.768671216,no
2.049612952,2.446906219,2.150135472,no
2.190317242,2.494120061,2.493364357,no
2.716182245,1.505316551,2.386803219,no
2.810904022,1.859098002,3.396420858,no
2.213568083,2.311363706,2.313628545,no
1.386029714,2.144029793,2.295755645,no
1.896481476,2.359650936,2.801206593,no
2.99525752,2.295160364,2.436008919,no
2.814680956,2.04698,2.240430151,no
2.011163248,1.670826108,2.289664106,no
2.929721726,2.342140133,2.655990198,no
1.026976771,2.382290082,2.597273029,no
2.557861123,2.150998436,2.547343487,no
1.854232639,2.754186735,1.96618931,no
2.44770576,2.214251934,2.923286748,no
2.807568065,2.548408882,2.490760846,no
1.994555929,2.820198764,2.367500682,no
2.593364727,2.954757914,2.626500052,no
2.23397242,2.020272051,1.748927455,no
2.606043236,1.731780171,1.579202432,no
1.989660988,2.089605741,2.592377982,no
2.517359128,2.35159941,2.638733997,no
1.945537865,2.432885748,2.318239571,no
2.35735818,1.808450767,2.632563712,no
1.889741855,2.253267387,1.502177966,no
1.840354122,2.741820378,2.472829633,no
2.302901871,2.64501215,1.956086951,no
2.823372205,2.569910568,2.382821087,no
2.277302793,2.277016922,1.677441572,no
2.774944082,2.181043472,2.923070193,no
2.33725735,2.443638401,1.896630387,no
1.989964759,1.744656003,1.819000927,no
2.207889958,2.747633347,2.45784817,no
1.957473846,2.430389638,2.009841742,no
2.128358641,3.080827853,2.553070965,no
2.025263878,2.221442087,2.075545048,no
2.433476257,2.455929069,2.317999865,no
2.711532093,2.104586611,1.898640934,no
1.906299085,2.389558483,2.129560133,no
1.883782683,1.817745016,1.910794144,no
2.243167512,2.326495686,2.278940883,no
2.53058194,1.680066868,2.475688355,no
2.236850805,1.819483089,2.724093925,no
2.56035857,2.842332405,1.980587525,no
2.11194666,2.507107449,1.929705027,no
2.706356602,1.946445451,2.014680061,no
1.795813403,2.486913171,3.201424702,no
2.525900246,2.131874178,1.947433473,no
2.861571149,2.671491079,2.564933105,no
2.414907987,2.102010933,2.821510943,no
2.30075116,2.285267904,2.54935876,no
2.1326236,2.253964568,2.007251782,no
2.42260165,2.409307033,2.397524085,no
2.688036989,1.745167266,2.923316006,no
2.433350917,1.894273246,2.470652268,no
2.611448679,2.561211107,2.060165435,no
1.883811781,2.394914896,2.678649145,no
2.385856003,2.191243097,2.7080333,no
2.810892344,2.017569073,2.638891479,no
2.246260437,2.320009933,1.788198857,no
2.586176248,2.281394258,1.846340956,no
2.172303437,2.83076738,2.560079526,no
2.57069259,3.067398348,2.380470392,no
2.117025996,2.920154618,2.999726493,no
1.676132643,1.801877656,2.680476023,no
2.110489517,2.618516408,2.293271686,no
2.033201278,2.140926458,2.58387018,no
2.762901125,1.649822441,2.506342305,no
2.01452226,2.342143851,2.421538364,no
1.247228341,2.545655054,2.915966766,no
2.2642243,3.243289373,2.268783077,no
3.016581273,1.937686826,2.584365867,no
2.60090064,2.269966003,2.477845739,no
2.464139718,1.914228011,2.936419018,no
2.296868935,2.737649203,1.782477498,no
2.171004095,2.651436446,1.34397566,no
1.94462142,2.204027357,2.128085646,no
2.723926409,2.492044822,2.320950532,no
1.81816067,2.531005762,2.569062416,no
1.259314093,2.259179036,1.610837766,no
2.370144606,2.551951789,1.610102792,no
2.880815375,2.769717545,2.303670474,no
1.857903368,2.449405409,2.561659857,no
2.028317994,2.298228585,2.378674716,no
2.237983809,3.112811294,2.931099811,no
2.269484084,1.809229506,1.939783615,no
1.747503743,2.726854354,2.328390549,no
2.103208267,1.64077968,2.458086019,no
2.446472729,2.434766121,2.818342944,no
3.447243731,2.212353814,1.931735528,no
1.766106062,1.713479361,2.659031362,no
2.083174185,2.565747043,2.458500575,no
2.38775366,2.72589344,1.764006953,no
2.153833288,2.047697679,1.791028635,no
2.305932909,1.783347614,2.327011764,no
1.938924987,2.687796445,2.795295008,no
2.557391697,2.756385076,2.034923114,no
2.808482566,1.625512572,1.581125793,no
2.201579656,1.825966256,2.233285643,no
3.468645816,1.788129391,1.703486363,no
2.06296909,1.272461849,1.425361138,no
2.133309069,2.671851041,1.821867419,no
2.666053871,1.941148583,2.347209703,no
2.302096763,2.073018653,2.824215786,no
2.545627967,1.756423227,2.425263313,no
2.070062693,2.034237288,1.601942941,no
2.386289668,1.997551552,2.182511976,no
1.796143727,2.109188037,2.207869768,no
1.936234389,1.708922988,2.501241696,no
2.372410599,2.803103167,2.353123034,no
2.295482869,2.524850368,1.987284731,no
2.552358909,1.787410616,2.036531958,no
1.880882758,2.247015809,2.114312686,no
1.988127224,1.475361864,2.452331039,no
2.129040027,2.204801819,1.854194257,no
2.16968686,2.080467048,2.490456649,no
2.31568605,2.590951535,2.187976811,no
2.0245987,2.183177497,2.695437016,no
2.110087507,1.894573845,2.276098518,no
2.214181714,2.796736918,2.264564456,no
2.53888513,1.80253145,1.723833866,no
2.373169707,2.069356334,2.559767187,no
1.758389561,2.352374771,1.691947085,no
1.896035349,1.972016256,2.575664463,no
1.925904995,2.42301073,2.321308117,no
2.500806355,2.572441285,3.024413247,no
1.849553478,2.302196626,1.884785429,no
3.179219901,2.703833618,2.593933388,no
2.337285377,2.061232729,2.550058195,no
1.986441607,2.495377916,2.193274558,no
1.834702586,2.251415143,2.205114914,no
2.139073926,2.03756677,2.951757493,no
1.299853307,1.940550555,2.924458555,no
2.568297327,2.655168724,1.640228749,no
2.899720524,2.993115746,2.062870253,no
2.616485666,1.702598699,2.433491525,no
1.769072723,1.57453672,2.191509627,no
3.320788892,1.858952814,2.72921738,no
2.84355327,2.638629127,2.433913964,no
2.713434861,2.122133122,2.348242095,no
2.088668999,2.841619639,3.269835083,no
2.258776675,2.194946429,2.399611716,no
2.718993458,2.472966065,2.47253976,no
2.771353816,2.742278562,1.977217293,no
2.436512909,2.49580643,2.168957651,no
2.380744611,1.901168482,1.446926537,no
2.363707056,2.788033498,1.687307008,no
1.758773271,1.999536338,2.71806377,no
2.305036976,2.229324823,2.350590215,no
2.175888859,1.773163054,2.233998106,no
2.343702611,1.972130455,2.424325067,no
2.279713223,2.950152961,2.264485002,no
2.620455408,1.98398169,2.286388867,no
2.467640503,2.152790872,1.91505297,no
2.573904282,1.911952032,2.655202867,no
2.258750474,2.906582069,2.168444841,no
2.561729365,2.483294036,2.577623547,no
1.872944631,2.288385119,2.213819737,no
2.211820929,2.53022943,2.333556379,no
2.111469481,2.328541054,2.498335125,no
2.96389166,2.446731095,2.603622647,no
2.725372609,2.645914931,3.000150192,no
2.204978845,2.328833208,2.2274295,no
2.658344282,1.976242278,1.97869477,no
2.336134005,1.818141852,2.9611363,no
2.866241915,3.128603108,1.596250338,no
2.461256503,2.433368583,1.580703823,no
2.325971618,2.625453361,1.842151404,no
2.672636028,2.255408126,2.936295373,no
1.757159108,2.076397438,2.596693309,no
2.264171374,3.003576457,2.169347801,no
1.916319148,2.046505259,2.323115293,no
3.223416588,2.618583736,2.565900537,no
1.589934418,1.981350826,2.024680031,no
1.628307609,2.120048628,1.733868793,no
2.226311823,2.119962754,2.756704288,no
2.541218766,1.95020236,1.873425346,no
1.94092596,2.618929247,2.400818192,no
2.181447434,3.035054026,2.271518984,no
3.079950699,1.928139928,1.899723457,no
1.622351789,1.129589302,2.186321634,no
1.860154003,2.209237163,1.956554942,no
3.037690772,2.614979526,2.322575894,no
1.928845782,1.864318713,2.081171795,no
1.90653555,2.520115697,2.356250354,no
2.270567486,2.961299025,2.667381466,no
2.023849392,2.494786212,2.071311575,no
2.602954626,1.775695083,2.130992868,no
2.270925097,2.486605337,2.41971945,no
2.673721432,2.668017107,1.953722653,no
3.095182058,1.943420871,2.000510903,no
2.261945164,2.178432416,2.407448763,no
2.435381579,1.573060588,2.654988341,no
2.008514037,1.885181473,2.396062797,no
1.769967837,1.856880191,2.108310535,no
2.649509829,2.475292656,3.005668602,no
2.102377022,1.969176976,2.486087845,no
2.266057895,2.711706574,2.462604095,no
2.078818319,2.840848676,2.3686745,no
1.942347511,1.345170366,2.433955944,no
2.122512759,2.439246597,2.545832166,no
2.441153673,2.198514103,2.268906375,no
2.815299323,1.963869782,2.439234266,no
2.426230702,2.467349671,2.529790407,no
1.705195571,2.639744963,2.493322026,no
1.941682164,2.614174062,2.220112305,no
2.347099637,2.350663308,2.101199311,no
2.655008534,2.50624032,1.962560419,no
2.575795449,2.693224184,1.92042924,no
2.316816712,2.343401319,1.840688211,no
1.894997638,1.9350735,2.759371755,no
1.824002425,1.869985082,2.292821421,no
2.722696797,2.426580592,2.449378065,no
2.579417144,2.584883794,2.136245974,no
2.646679829,2.52213288,2.211143885,no
2.538222631,2.71438255,2.241238309,no
2.757770302,2.283040781,2.127283185,no
2.417512297,2.708149787,2.117165305,no
1.803034317,2.028839153,2.293449645,no
1.696376214,2.032384602,2.276186703,no
2.713984563,2.436589062,2.262410066,no
3.014948041,2.427878412,2.664239056,no
2.246728046,1.980028605,2.947913482,no
2.222250412,1.603124256,2.147548766,no
2.032212386,2.657365789,2.007232052,no
2.749620927,1.89622471,2.685412228,no
2.221625215,1.830157395,1.93092339,no
2.343165097,2.035879911,1.867303939,no
1.725677398,2.302833943,2.041366953,no
2.507759077,2.464391444,2.029789781,no
1.932789848,1.82572302,2.768563024,no
2.087132308,2.077167761,2.750272776,no
2.189766083,3.00024422,2.161115716,no
2.353321642,2.034220366,2.895596545,no
1.792207154,1.978960618,2.397240057,no
2.268046667,2.176724347,2.44357237,no
3.337498911,2.425768154,1.973979781,no
2.44026287,2.327691349,2.262107791,no
1.972746554,2.258714585,2.243280763,no
2.150320919,2.163978583,2.035645319,no
2.543148923,2.530517354,2.96250291,no
2.801391189,2.150577992,1.753113508,no
2.275161311,2.269663361,2.369570633,no
2.997682145,2.497697909,2.114190283,no
2.734076362,2.828927716,1.879923209,no
1.864759623,2.309943697,2.443683222,no
2.167466361,2.488396479,2.878447416,no
3.461214894,2.566423673,2.415504657,no
2.634483618,2.825305717,1.632131413,no
2.197671546,1.441469849,1.831032884,no
1.918212705,2.693279455,2.259890759,no
2.7237727,2.542064812,2.23599397,no
